user_id,signup_date,country,acquisition_channel
2702,2025-08-31,Germany,Facebook
2703,2025-08-11,UK,Facebook
2704,2025-03-11,India,Google Ads
2705,2025-11-08,India,Facebook
2706,2025-07-30,India,Organic
2707,2025-04-11,USA,Organic
2708,2025-07-05,India,Google Ads
2709,2025-05-12,USA,Facebook
2710,2025-04-21,India,Organic
2711,2025-05-12,UK,Organic
2712,2025-01-20,Germany,Google Ads
2713,2025-01-24,Germany,Organic
2714,2025-08-15,India,Google Ads
2715,2025-06-03,Germany,Referral
2716,2025-10-20,India,Referral
2717,2025-08-18,India,Facebook
2718,2025-11-06,Canada,Facebook
2719,2025-12-25,Canada,Organic
2720,2025-07-21,Canada,Facebook
2721,2025-02-07,USA,Google Ads
2722,2025-09-17,Canada,Referral
2723,2025-07-07,India,Facebook
2724,2025-02-26,UK,Google Ads
2725,2025-01-20,Canada,Organic
2726,2025-09-30,Canada,Google Ads
2727,2025-04-29,UK,Google Ads
2728,2025-03-12,India,Facebook
2729,2025-01-04,USA,Facebook
2730,2025-08-09,Canada,Organic
2731,2025-01-14,UK,Referral
2732,2025-01-03,India,Referral
2733,2025-08-04,Germany,Google Ads
2734,2025-08-17,USA,Google Ads
2735,2025-12-02,UK,Organic
2736,2025-07-05,UK,Organic
2737,2025-02-24,UK,Referral
2738,2025-09-11,Canada,Organic
2739,2025-01-24,Germany,Google Ads
2740,2025-06-11,USA,Facebook
2741,2025-06-07,India,Organic
2742,2025-03-23,India,Referral
2743,2025-06-08,Germany,Google Ads
2744,2025-07-07,UK,Facebook
2745,2025-03-01,UK,Google Ads
2746,2025-11-01,UK,Facebook
2747,2025-11-15,UK,Google Ads
2748,2025-07-30,UK,Referral
2749,2025-06-01,Germany,Organic
2750,2025-04-19,Canada,Referral
2751,2025-03-17,USA,Referral
2752,2025-01-30,UK,Google Ads
2753,2025-11-10,Canada,Organic
2754,2025-04-27,India,Referral
2755,2025-12-22,Germany,Organic
2756,2025-07-11,Canada,Organic
2757,2025-01-19,UK,Facebook
2758,2025-06-22,UK,Organic
2759,2025-08-16,UK,Facebook
2760,2025-12-16,Canada,Facebook
2761,2025-07-02,UK,Google Ads
2762,2025-04-23,Canada,Google Ads
2763,2025-07-02,UK,Google Ads
2764,2025-05-26,India,Google Ads
2765,2025-11-15,India,Facebook
2766,2025-04-26,USA,Google Ads
2767,2025-04-23,UK,Google Ads
2768,2025-09-08,UK,Organic
2769,2025-09-08,Canada,Organic
2770,2025-10-30,Canada,Organic
2771,2025-11-09,UK,Referral
2772,2025-04-28,USA,Google Ads
2773,2025-10-28,UK,Google Ads
2774,2025-06-10,Canada,Facebook
2775,2025-07-17,UK,Referral
2776,2025-09-17,Canada,Organic
2777,2025-05-28,UK,Facebook
2778,2025-08-28,Germany,Google Ads
2779,2025-02-16,Canada,Organic
2780,2025-07-17,USA,Google Ads
2781,2025-02-16,Germany,Facebook
2782,2025-03-19,UK,Referral
2783,2025-05-04,Canada,Organic
2784,2025-03-16,Germany,Referral
2785,2025-12-25,USA,Facebook
2786,2025-05-17,Canada,Organic
2787,2025-03-31,Germany,Referral
2788,2025-11-21,Germany,Organic
2789,2025-03-02,Germany,Organic
2790,2025-05-18,India,Organic
2791,2025-02-19,UK,Referral
2792,2025-09-16,Canada,Google Ads
2793,2025-04-17,Canada,Facebook
2794,2025-04-23,Canada,Facebook
2795,2025-12-16,Germany,Referral
2796,2025-09-11,UK,Referral
2797,2025-04-28,USA,Google Ads
2798,2025-07-17,Canada,Google Ads
2799,2025-12-03,UK,Referral
2800,2025-12-31,UK,Google Ads
2801,2025-02-20,India,Google Ads
2802,2025-09-02,Canada,Google Ads
2803,2025-02-04,Germany,Google Ads
2804,2025-10-29,UK,Organic
2805,2025-03-10,UK,Facebook
2806,2025-12-15,USA,Facebook
2807,2025-11-16,India,Referral
2808,2025-02-18,UK,Google Ads
2809,2025-03-15,UK,Google Ads
2810,2025-07-11,Germany,Referral
2811,2025-09-18,Germany,Organic
2812,2025-12-22,USA,Google Ads
2813,2025-03-11,USA,Facebook
2814,2025-03-31,USA,Facebook
2815,2025-09-17,Germany,Organic
2816,2025-05-06,Germany,Google Ads
2817,2025-08-19,India,Facebook
2818,2025-10-22,Canada,Google Ads
2819,2025-05-09,Canada,Organic
2820,2025-10-07,India,Facebook
2821,2025-11-09,Canada,Facebook
2822,2025-04-10,Germany,Google Ads
2823,2025-11-22,Canada,Google Ads
2824,2025-10-24,Germany,Organic
2825,2025-07-01,India,Organic
2826,2025-06-23,USA,Organic
2827,2025-11-12,India,Organic
2828,2025-12-30,Canada,Google Ads
2829,2025-07-07,Germany,Organic
2830,2025-02-26,Canada,Google Ads
2831,2025-01-31,Canada,Google Ads
2832,2025-03-25,USA,Organic
2833,2025-06-01,Canada,Referral
2834,2025-02-05,USA,Organic
2835,2025-08-01,Germany,Organic
2836,2025-12-30,Germany,Referral
2837,2025-04-16,USA,Google Ads
2838,2025-12-08,India,Referral
2839,2025-08-08,Germany,Organic
2840,2025-06-12,India,Organic
2841,2025-08-08,Germany,Organic
2842,2025-09-27,Germany,Organic
2843,2025-04-30,UK,Organic
2844,2025-12-02,Canada,Facebook
2845,2025-07-01,Canada,Referral
2846,2025-04-16,India,Google Ads
2847,2025-08-05,Canada,Facebook
2848,2025-07-24,India,Google Ads
2849,2025-03-11,Germany,Google Ads
2850,2025-02-13,UK,Google Ads
2851,2025-11-25,UK,Google Ads
2852,2025-10-28,Germany,Facebook
2853,2025-08-16,USA,Facebook
2854,2025-07-03,USA,Google Ads
2855,2025-04-17,Canada,Google Ads
2856,2025-03-25,India,Referral
2857,2025-12-04,UK,Google Ads
2858,2025-09-07,Canada,Facebook
2859,2025-12-29,Germany,Google Ads
2860,2025-01-21,UK,Google Ads
2861,2025-07-15,India,Organic
2862,2025-06-27,India,Facebook
2863,2025-01-07,USA,Facebook
2864,2025-03-11,Canada,Google Ads
2865,2025-05-07,Germany,Organic
2866,2025-06-09,UK,Organic
2867,2025-09-05,India,Google Ads
2868,2025-07-22,UK,Google Ads
2869,2025-05-28,Germany,Google Ads
2870,2025-05-23,UK,Organic
2871,2025-07-18,Canada,Google Ads
2872,2025-06-03,USA,Facebook
2873,2025-05-22,UK,Google Ads
2874,2025-11-09,USA,Google Ads
2875,2025-06-14,Germany,Google Ads
2876,2025-11-10,USA,Facebook
2877,2025-01-21,UK,Google Ads
2878,2025-03-23,UK,Facebook
2879,2025-03-10,India,Organic
2880,2025-05-11,UK,Facebook
2881,2025-03-28,USA,Organic
2882,2025-08-06,India,Organic
2883,2025-11-01,UK,Organic
2884,2025-12-11,UK,Referral
2885,2025-12-07,Germany,Google Ads
2886,2025-06-10,India,Google Ads
2887,2025-06-27,Germany,Organic
2888,2025-04-27,Germany,Organic
2889,2025-07-15,Germany,Facebook
2890,2025-11-23,Canada,Google Ads
2891,2025-03-27,Germany,Organic
2892,2025-10-16,USA,Referral
2893,2025-03-22,UK,Facebook
2894,2025-06-01,Canada,Referral
2895,2025-03-02,Germany,Facebook
2896,2025-03-02,UK,Google Ads
2897,2025-12-20,India,Facebook
2898,2025-01-28,India,Facebook
2899,2025-02-12,UK,Organic
2900,2025-06-18,USA,Facebook
2901,2025-03-27,UK,Facebook
2902,2025-06-26,UK,Google Ads
2903,2025-01-17,Canada,Google Ads
2904,2025-04-08,India,Facebook
2905,2025-07-17,India,Referral
2906,2025-04-08,Germany,Google Ads
2907,2025-03-06,UK,Referral
2908,2025-11-26,UK,Facebook
2909,2025-12-07,USA,Google Ads
2910,2025-01-05,India,Google Ads
2911,2025-01-02,USA,Google Ads
2912,2025-01-22,Canada,Referral
2913,2025-04-22,Germany,Organic
2914,2025-02-26,USA,Referral
2915,2025-03-07,India,Organic
2916,2025-11-26,Canada,Organic
2917,2025-04-08,UK,Organic
2918,2025-05-24,Canada,Organic
2919,2025-05-05,USA,Organic
2920,2025-06-16,India,Google Ads
2921,2025-03-27,USA,Facebook
2922,2025-03-17,UK,Organic
2923,2025-12-10,UK,Google Ads
2924,2025-10-21,India,Facebook
2925,2025-02-28,Germany,Referral
2926,2025-05-18,Canada,Facebook
2927,2025-04-09,Canada,Organic
2928,2025-07-11,UK,Google Ads
2929,2025-08-31,USA,Organic
2930,2025-11-15,USA,Facebook
2931,2025-02-18,Germany,Referral
2932,2025-02-01,USA,Referral
2933,2025-10-04,Canada,Referral
2934,2025-01-20,USA,Google Ads
2935,2025-06-03,Germany,Facebook
2936,2025-03-09,Canada,Referral
2937,2025-08-02,USA,Organic
2938,2025-05-23,Canada,Referral
2939,2025-08-20,UK,Organic
2940,2025-08-01,UK,Facebook
2941,2025-03-20,UK,Google Ads
2942,2025-08-02,USA,Organic
2943,2025-04-26,Germany,Organic
2944,2025-04-02,Canada,Google Ads
2945,2025-09-27,India,Google Ads
2946,2025-06-17,UK,Organic
2947,2025-02-27,UK,Organic
2948,2025-10-11,India,Google Ads
2949,2025-01-26,India,Google Ads
2950,2025-03-07,USA,Google Ads
2951,2025-09-05,Canada,Google Ads
2952,2025-09-11,UK,Referral
2953,2025-02-13,Germany,Organic
2954,2025-04-07,USA,Organic
2955,2025-02-11,USA,Organic
2956,2025-08-15,Germany,Facebook
2957,2025-09-19,Germany,Organic
2958,2025-06-16,Germany,Referral
2959,2025-10-06,India,Organic
2960,2025-03-30,UK,Facebook
2961,2025-06-27,India,Organic
2962,2025-07-16,UK,Referral
2963,2025-11-03,India,Google Ads
2964,2025-09-24,Canada,Google Ads
2965,2025-09-25,UK,Referral
2966,2025-03-15,USA,Referral
2967,2025-01-08,UK,Facebook
2968,2025-10-24,UK,Facebook
2969,2025-06-13,UK,Google Ads
2970,2025-03-26,Canada,Facebook
2971,2025-03-13,India,Referral
2972,2025-02-24,USA,Google Ads
2973,2025-02-16,India,Facebook
2974,2025-08-26,India,Referral
2975,2025-04-14,Germany,Facebook
2976,2025-07-29,Canada,Organic
2977,2025-02-11,Germany,Facebook
2978,2025-11-12,Canada,Organic
2979,2025-09-25,India,Referral
2980,2025-09-20,India,Facebook
2981,2025-12-02,Canada,Organic
2982,2025-12-31,India,Referral
2983,2025-09-16,India,Referral
2984,2025-10-10,USA,Facebook
2985,2025-04-24,Germany,Facebook
2986,2025-12-29,Germany,Facebook
2987,2025-02-09,Germany,Facebook
2988,2025-08-08,UK,Facebook
2989,2025-05-09,USA,Google Ads
2990,2025-01-08,Germany,Organic
2991,2025-04-11,Germany,Facebook
2992,2025-06-25,USA,Referral
2993,2025-04-17,India,Organic
2994,2025-04-11,Germany,Facebook
2995,2025-09-17,India,Facebook
2996,2025-09-03,Germany,Organic
2997,2025-10-02,Canada,Google Ads
2998,2025-02-01,UK,Google Ads
2999,2025-05-17,Germany,Referral
3000,2025-01-12,Canada,Google Ads
3001,2025-10-29,USA,Referral
3002,2025-01-16,Canada,Referral
3003,2025-05-09,USA,Facebook
3004,2025-03-04,Germany,Organic
3005,2025-04-19,USA,Facebook
3006,2025-01-21,Canada,Referral
3007,2025-06-07,UK,Organic
3008,2025-09-26,India,Google Ads
3009,2025-06-11,India,Organic
3010,2025-09-17,UK,Organic
3011,2025-04-12,India,Google Ads
3012,2025-08-11,Germany,Referral
3013,2025-02-28,Germany,Facebook
3014,2025-09-04,Canada,Facebook
3015,2025-05-08,Canada,Google Ads
3016,2025-10-10,USA,Organic
3017,2025-11-21,Canada,Organic
3018,2025-01-25,Germany,Organic
3019,2025-05-11,Canada,Organic
3020,2025-12-19,India,Organic
3021,2025-07-15,USA,Google Ads
3022,2025-10-08,USA,Facebook
3023,2025-06-03,Germany,Google Ads
3024,2025-05-13,Canada,Google Ads
3025,2025-08-15,India,Google Ads
3026,2025-07-08,Canada,Referral
3027,2025-09-22,UK,Referral
3028,2025-05-14,Canada,Google Ads
3029,2025-07-30,Germany,Facebook
3030,2025-03-01,Canada,Google Ads
3031,2025-12-30,USA,Organic
3032,2025-12-30,India,Facebook
3033,2025-08-01,Germany,Organic
3034,2025-08-04,UK,Facebook
3035,2025-08-14,India,Organic
3036,2025-05-11,India,Facebook
3037,2025-03-17,USA,Google Ads
3038,2025-10-13,USA,Google Ads
3039,2025-10-04,USA,Facebook
3040,2025-06-05,Germany,Referral
3041,2025-09-05,Canada,Facebook
3042,2025-08-06,India,Google Ads
3043,2025-07-09,Canada,Referral
3044,2025-06-12,Canada,Google Ads
3045,2025-06-29,USA,Google Ads
3046,2025-02-03,Canada,Referral
3047,2025-02-10,India,Organic
3048,2025-11-03,India,Facebook
3049,2025-12-04,UK,Organic
3050,2025-11-10,Germany,Organic
3051,2025-03-16,Canada,Google Ads
3052,2025-10-06,Germany,Organic
3053,2025-06-25,Germany,Organic
3054,2025-05-30,Germany,Referral
3055,2025-09-30,Germany,Referral
3056,2025-11-21,India,Facebook
3057,2025-04-18,Canada,Organic
3058,2025-05-19,UK,Google Ads
3059,2025-12-16,Germany,Google Ads
3060,2025-09-28,UK,Facebook
3061,2025-12-13,India,Organic
3062,2025-10-16,India,Organic
3063,2025-07-31,USA,Facebook
3064,2025-09-29,Germany,Organic
3065,2025-03-07,USA,Organic
3066,2025-09-05,UK,Organic
3067,2025-06-05,Canada,Google Ads
3068,2025-02-16,USA,Organic
3069,2025-07-20,India,Referral
3070,2025-05-28,Germany,Google Ads
3071,2025-05-04,UK,Facebook
3072,2025-01-01,India,Referral
3073,2025-09-04,Canada,Organic
3074,2025-12-09,Germany,Facebook
3075,2025-05-08,Canada,Google Ads
3076,2025-07-10,Canada,Organic
3077,2025-03-08,Germany,Facebook
3078,2025-01-04,Germany,Google Ads
3079,2025-10-30,Canada,Facebook
3080,2025-10-21,UK,Google Ads
3081,2025-05-23,Germany,Organic
3082,2025-07-10,India,Referral
3083,2025-01-21,USA,Facebook
3084,2025-08-15,UK,Organic
3085,2025-11-09,Germany,Facebook
3086,2025-04-27,Germany,Google Ads
3087,2025-10-29,UK,Referral
3088,2025-05-22,USA,Google Ads
3089,2025-02-08,Canada,Google Ads
3090,2025-12-21,India,Facebook
3091,2025-09-09,Germany,Organic
3092,2025-11-29,USA,Facebook
3093,2025-07-26,India,Google Ads
3094,2025-07-29,UK,Organic
3095,2025-04-25,Germany,Facebook
3096,2025-08-13,Canada,Google Ads
3097,2025-05-14,UK,Facebook
3098,2025-09-08,Germany,Google Ads
3099,2025-08-07,USA,Facebook
3100,2025-04-01,India,Organic
3101,2025-12-20,India,Organic
3102,2025-02-15,Germany,Google Ads
3103,2025-02-07,UK,Google Ads
3104,2025-05-22,Canada,Google Ads
3105,2025-04-10,USA,Google Ads
3106,2025-11-24,Germany,Google Ads
3107,2025-07-09,USA,Facebook
3108,2025-02-04,India,Google Ads
3109,2025-05-27,Canada,Organic
3110,2025-01-30,USA,Facebook
3111,2025-11-30,Germany,Google Ads
3112,2025-03-25,Canada,Facebook
3113,2025-10-08,UK,Google Ads
3114,2025-12-10,Germany,Organic
3115,2025-09-27,USA,Facebook
3116,2025-06-03,Canada,Google Ads
3117,2025-04-12,Germany,Facebook
3118,2025-08-03,Canada,Google Ads
3119,2025-05-30,Canada,Organic
3120,2025-03-24,Canada,Referral
3121,2025-04-20,USA,Google Ads
3122,2025-10-02,Germany,Organic
3123,2025-07-20,India,Google Ads
3124,2025-10-11,India,Google Ads
3125,2025-06-22,USA,Google Ads
3126,2025-11-23,USA,Referral
3127,2025-07-25,Canada,Facebook
3128,2025-03-04,Germany,Referral
3129,2025-03-14,Germany,Facebook
3130,2025-09-08,UK,Google Ads
3131,2025-05-04,UK,Organic
3132,2025-05-01,India,Referral
3133,2025-10-02,UK,Organic
3134,2025-04-30,UK,Organic
3135,2025-11-13,India,Facebook
3136,2025-06-13,India,Google Ads
3137,2025-10-13,UK,Google Ads
3138,2025-09-22,Germany,Facebook
3139,2025-11-16,UK,Referral
3140,2025-06-10,Canada,Organic
3141,2025-11-04,Canada,Organic
3142,2025-03-30,Canada,Google Ads
3143,2025-05-22,USA,Organic
3144,2025-07-22,Canada,Referral
3145,2025-11-05,Germany,Facebook
3146,2025-08-15,USA,Facebook
3147,2025-11-30,USA,Organic
3148,2025-08-10,Canada,Organic
3149,2025-02-10,UK,Referral
3150,2025-07-15,India,Facebook
3151,2025-03-09,UK,Google Ads
3152,2025-09-21,UK,Facebook
3153,2025-01-02,USA,Google Ads
3154,2025-12-27,USA,Organic
3155,2025-05-05,USA,Google Ads
3156,2025-04-20,Germany,Referral
3157,2025-03-27,Germany,Referral
3158,2025-04-30,India,Google Ads
3159,2025-05-07,USA,Google Ads
3160,2025-09-12,Canada,Facebook
3161,2025-07-02,USA,Organic
3162,2025-01-16,Germany,Google Ads
3163,2025-03-03,USA,Google Ads
3164,2025-06-07,Germany,Facebook
3165,2025-09-25,USA,Organic
3166,2025-02-04,Canada,Google Ads
3167,2025-09-24,India,Organic
3168,2025-03-05,Canada,Referral
3169,2025-02-19,Germany,Google Ads
3170,2025-09-12,UK,Facebook
3171,2025-05-29,Canada,Google Ads
3172,2025-11-21,USA,Google Ads
3173,2025-10-31,India,Google Ads
3174,2025-10-03,USA,Facebook
3175,2025-12-23,USA,Organic
3176,2025-06-21,Canada,Organic
3177,2025-07-20,India,Google Ads
3178,2025-11-20,UK,Google Ads
3179,2025-02-04,USA,Organic
3180,2025-08-04,India,Google Ads
3181,2025-03-06,UK,Facebook
3182,2025-01-08,USA,Facebook
3183,2025-10-28,India,Referral
3184,2025-12-09,Canada,Google Ads
3185,2025-11-28,USA,Organic
3186,2025-03-17,USA,Google Ads
3187,2025-06-23,India,Organic
3188,2025-02-16,USA,Organic
3189,2025-01-15,UK,Organic
3190,2025-12-27,USA,Facebook
3191,2025-05-27,Germany,Facebook
3192,2025-01-26,UK,Google Ads
3193,2025-11-04,India,Google Ads
3194,2025-04-03,UK,Facebook
3195,2025-08-20,Germany,Referral
3196,2025-01-21,Germany,Facebook
3197,2025-11-03,USA,Organic
3198,2025-02-07,USA,Google Ads
3199,2025-10-03,Canada,Facebook
3200,2025-06-06,UK,Facebook
3201,2025-06-28,Canada,Google Ads
3202,2025-05-12,Germany,Facebook
3203,2025-11-07,USA,Organic
3204,2025-12-14,USA,Facebook
3205,2025-01-28,USA,Organic
3206,2025-09-17,India,Organic
3207,2025-03-17,Germany,Facebook
3208,2025-03-08,USA,Organic
3209,2025-12-08,Germany,Facebook
3210,2025-07-13,USA,Google Ads
3211,2025-06-11,UK,Google Ads
3212,2025-12-13,Germany,Google Ads
3213,2025-12-27,Canada,Organic
3214,2025-09-14,India,Referral
3215,2025-03-13,Canada,Google Ads
3216,2025-03-28,Germany,Google Ads
3217,2025-09-19,USA,Facebook
3218,2025-08-02,Germany,Organic
3219,2025-06-02,India,Facebook
3220,2025-07-29,Germany,Facebook
3221,2025-03-02,USA,Organic
3222,2025-09-25,Canada,Facebook
3223,2025-09-19,UK,Referral
3224,2025-08-06,Canada,Google Ads
3225,2025-10-10,USA,Referral
3226,2025-05-16,USA,Google Ads
3227,2025-12-28,India,Google Ads
3228,2025-04-03,Germany,Organic
3229,2025-04-19,Germany,Organic
3230,2025-08-29,Canada,Organic
3231,2025-12-21,UK,Facebook
3232,2025-05-22,UK,Referral
3233,2025-10-18,India,Google Ads
3234,2025-08-25,USA,Google Ads
3235,2025-12-06,India,Facebook
3236,2025-11-08,Germany,Organic
3237,2025-06-26,USA,Organic
3238,2025-05-21,India,Facebook
3239,2025-07-08,Canada,Google Ads
3240,2025-02-18,Germany,Google Ads
3241,2025-10-29,UK,Facebook
3242,2025-07-09,India,Facebook
3243,2025-05-16,Germany,Organic
3244,2025-02-12,Germany,Organic
3245,2025-12-19,UK,Referral
3246,2025-03-31,UK,Google Ads
3247,2025-10-22,UK,Facebook
3248,2025-12-07,India,Facebook
3249,2025-09-02,UK,Organic
3250,2025-07-11,Canada,Facebook
3251,2025-11-14,Germany,Referral
3252,2025-04-16,UK,Organic
3253,2025-12-29,Germany,Google Ads
3254,2025-11-06,USA,Google Ads
3255,2025-08-21,USA,Organic
3256,2025-09-22,UK,Organic
3257,2025-12-10,Germany,Google Ads
3258,2025-02-06,USA,Google Ads
3259,2025-11-01,UK,Organic
3260,2025-02-10,Germany,Organic
3261,2025-01-17,UK,Google Ads
3262,2025-12-10,Germany,Facebook
3263,2025-10-04,USA,Facebook
3264,2025-11-03,UK,Referral
3265,2025-02-28,USA,Google Ads
3266,2025-07-02,UK,Organic
3267,2025-02-10,India,Facebook
3268,2025-02-08,USA,Google Ads
3269,2025-07-11,USA,Facebook
3270,2025-09-24,Canada,Google Ads
3271,2025-05-27,USA,Organic
3272,2025-11-29,Germany,Organic
3273,2025-05-07,UK,Google Ads
3274,2025-02-15,India,Google Ads
3275,2025-02-14,Germany,Organic
3276,2025-01-01,Germany,Google Ads
3277,2025-06-17,Germany,Facebook
3278,2025-04-18,Germany,Facebook
3279,2025-01-19,India,Referral
3280,2025-11-28,Canada,Facebook
3281,2025-03-13,USA,Organic
3282,2025-04-19,Germany,Google Ads
3283,2025-09-25,USA,Google Ads
3284,2025-08-28,USA,Google Ads
3285,2025-10-28,Germany,Facebook
3286,2025-03-31,Canada,Organic
3287,2025-04-13,USA,Organic
3288,2025-09-07,UK,Facebook
3289,2025-01-08,USA,Organic
3290,2025-06-02,Germany,Google Ads
3291,2025-12-13,India,Google Ads
3292,2025-06-23,USA,Referral
3293,2025-12-09,Canada,Organic
3294,2025-06-07,UK,Organic
3295,2025-08-03,UK,Facebook
3296,2025-06-26,India,Facebook
3297,2025-06-24,India,Google Ads
3298,2025-12-06,USA,Referral
3299,2025-12-04,Germany,Organic
3300,2025-05-26,Canada,Google Ads
3301,2025-11-20,UK,Organic
3302,2025-06-10,India,Facebook
3303,2025-05-07,Canada,Organic
3304,2025-03-23,Germany,Google Ads
3305,2025-05-27,UK,Google Ads
3306,2025-08-27,UK,Google Ads
3307,2025-03-25,Germany,Google Ads
3308,2025-04-23,UK,Organic
3309,2025-08-13,Germany,Organic
3310,2025-11-28,UK,Organic
3311,2025-08-31,USA,Referral
3312,2025-05-23,Germany,Google Ads
3313,2025-02-10,Canada,Referral
3314,2025-09-15,USA,Referral
3315,2025-10-12,Canada,Facebook
3316,2025-04-15,UK,Google Ads
3317,2025-07-21,Canada,Organic
3318,2025-11-03,USA,Facebook
3319,2025-11-27,Germany,Organic
3320,2025-09-23,India,Google Ads
3321,2025-07-29,Canada,Facebook
3322,2025-02-20,India,Facebook
3323,2025-04-28,Canada,Google Ads
3324,2025-07-20,Canada,Facebook
3325,2025-02-08,Germany,Google Ads
3326,2025-01-28,UK,Facebook
3327,2025-09-16,USA,Organic
3328,2025-03-25,USA,Google Ads
3329,2025-06-04,USA,Organic
3330,2025-04-27,UK,Google Ads
3331,2025-01-02,India,Organic
3332,2025-04-03,USA,Referral
3333,2025-06-15,India,Facebook
3334,2025-12-16,UK,Referral
3335,2025-10-23,UK,Facebook
3336,2025-09-15,Germany,Facebook
3337,2025-03-22,USA,Referral
